Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
7/11/17,220.3029482,220.4665669,218.9213495,220.1393433,50354600,11,1,28,7,2017
7/12/17,221.1482912,221.9663434,221.1482912,221.7936401,59610400,12,2,28,7,2017
7/13/17,221.8027299,222.2844739,221.5663932,222.1663055,39471600,13,3,28,7,2017
7/14/17,222.1662935,223.5751735,222.0663081,223.2024994,60262700,14,4,28,7,2017
7/17/17,223.1207275,223.5206691,222.9934746,223.1752625,33531900,17,0,29,7,2017
7/18/17,222.7480491,223.3479615,222.3935579,223.2934265,42742500,18,1,29,7,2017
7/19/17,223.620649,224.5114191,223.6115506,224.5023346,51034300,19,2,29,7,2017
7/20/17,224.7659151,224.893168,224.0296653,224.6023102,47135200,20,3,29,7,2017
7/21/17,224.0023869,224.429596,223.7660503,224.4023285,82340800,21,4,29,7,2017
7/24/17,224.3205275,224.4932308,223.8569664,224.3478088,46622300,24,0,30,7,2017
7/25/17,225.1294655,225.2385493,224.6568199,224.8931427,54915600,25,1,30,7,2017
7/26/17,225.1931391,225.2294911,224.6295926,224.9022675,47575400,26,2,30,7,2017
7/27/17,225.38402,225.4203721,223.3115942,224.6932068,70766600,27,3,30,7,2017
7/28/17,224.1932745,224.5659486,223.7206289,224.4296112,50088400,28,4,30,7,2017
7/31/17,224.8477164,224.9477018,224.0841992,224.3023529,65838700,31,0,31,7,2017
8/1/17,224.92956,224.965912,224.2569297,224.8023071,55050400,1,1,31,8,2017
8/2/17,224.9386292,225.0567975,223.9387752,224.9113617,47211200,2,2,31,8,2017
8/3/17,224.7931771,224.8204446,224.1841802,224.4750519,40856000,3,3,31,8,2017
8/4/17,224.9840796,225.229487,224.4841526,224.8840942,60191800,4,4,31,8,2017
8/7/17,224.9568076,225.3022003,224.8477238,225.3022003,31995000,7,0,32,8,2017
8/8/17,224.97498,226.2475227,224.3568985,224.7477417,61719400,8,1,32,8,2017
8/9/17,224.0296348,224.7931519,223.6569607,224.7386169,62632600,9,2,32,8,2017
8/10/17,223.8660719,224.0024232,221.5118865,221.5664215,120479500,10,3,32,8,2017
8/11/17,221.802683,222.5116651,221.5572618,221.8935699,74869900,11,4,32,8,2017
8/14/17,223.22982,224.3205611,223.1934679,224.0933228,73291900,14,0,33,8,2017
8/15/17,224.4932338,224.5114168,223.7478995,224.0660248,55242700,15,1,33,8,2017
8/16/17,224.611399,225.0295235,224.0114867,224.4568787,56715500,16,2,33,8,2017
8/17/17,223.8206543,224.147878,220.9574432,220.9574432,128490400,17,3,33,8,2017
8/18/17,220.7847348,221.9572922,220.1484703,220.6120453,136748000,18,4,33,8,2017
8/21/17,220.5483604,221.0573719,219.8121107,220.7846832,65469700,21,0,34,8,2017
8/22/17,221.3937222,223.257065,221.3755392,223.0934601,63140100,22,1,34,8,2017
8/23/17,222.0845085,222.7389558,221.9299882,222.2935638,50203800,23,2,34,8,2017
8/24/17,222.6935199,222.8571248,221.5573284,221.7754822,50741700,24,3,34,8,2017
8/25/17,222.6026046,223.2479674,222.1390435,222.2935638,64445900,25,4,34,8,2017
8/28/17,222.8480522,222.8753197,221.8663811,222.3026886,40565600,28,0,35,8,2017
8/29/17,220.930156,222.8298648,220.8119876,222.5571899,51135700,29,1,35,8,2017
8/30/17,222.5390141,223.8933594,222.3481279,223.6115723,62030800,30,2,35,8,2017
8/31/17,224.2569046,225.2113081,223.6479077,224.9568024,103803900,31,3,35,8,2017
9/1/17,225.347605,225.720279,225.1203668,225.2748871,62007000,1,4,35,9,2017
9/5/17,224.7477233,224.98406,222.648044,223.6569824,91398800,5,1,36,9,2017
9/6/17,224.3659973,224.7659389,223.8115353,224.4205322,57916900,6,2,36,9,2017
9/7/17,224.7386561,224.7568391,223.9660404,224.3932495,58034700,7,3,36,9,2017
9/8/17,224.0933186,224.6114285,223.8751787,224.1296844,63832800,8,4,36,9,2017
9/11/17,225.4567305,226.6020203,225.4385614,226.5202179,71364800,11,0,37,9,2017
9/12/17,226.9019481,227.3200587,226.7110618,227.2837067,56896000,12,1,37,9,2017
9/13/17,226.9837809,227.4291729,226.8656125,227.392807,59228000,13,2,37,9,2017
9/14/17,227.0564628,227.5291223,226.874675,227.3200531,95446300,14,3,37,9,2017
9/15/17,227.1693666,227.7174367,227.0597554,227.6260986,95432400,15,4,37,9,2017
9/18/17,228.0097326,228.4755942,227.7082879,228.1102142,46235200,18,0,38,9,2017
9/19/17,228.3659953,228.4299445,228.0006153,228.3385925,47108100,19,1,38,9,2017
9/20/17,228.4299504,228.5395617,227.3794585,228.4208069,59574100,20,2,38,9,2017
9/21/17,228.2563792,228.3477172,227.6260869,227.8087769,48211400,21,3,38,9,2017
9/22/17,227.4982265,228.0280373,227.4708237,227.8544769,51214000,22,4,38,9,2017
9/25/17,227.5895435,227.9549375,226.6121443,227.3885803,57064400,25,0,39,9,2017
9/26/17,227.8361939,228.0919627,227.2789803,227.5256195,54082000,26,1,39,9,2017
9/27/17,228.2563949,228.8136085,227.3337873,228.4116821,81001400,27,2,39,9,2017
9/28/17,228.1193576,228.7679231,228.0280195,228.6857147,44778800,28,3,39,9,2017
9/29/17,228.6765349,229.5717396,228.4847153,229.4895172,85578000,29,4,39,9,2017
10/2/17,229.7270527,230.4852295,229.5443488,230.4852295,59023000,2,0,40,10,2017
10/3/17,230.4852207,231.0058879,230.4029984,230.9784851,66810200,3,1,40,10,2017
10/4/17,230.8232038,231.5083017,230.704449,231.252533,55953600,4,2,40,10,2017
10/5/17,231.5996526,232.6410009,231.2890781,232.6227417,63522800,5,3,40,10,2017
10/6/17,232.1569164,232.6593245,231.8828883,232.3578796,80646000,6,4,40,10,2017
10/9/17,232.5953296,232.6592648,231.7001249,231.9741669,35803100,9,0,41,10,2017
10/10/17,232.5679071,232.9789631,232.0015501,232.5861664,43057400,10,1,41,10,2017
10/11/17,232.4857235,232.9515991,232.3121771,232.9515991,47674300,11,2,41,10,2017
10/12/17,232.6227349,232.9881149,232.3578225,232.6044617,47065100,12,3,41,10,2017
10/13/17,233.0611947,233.1799494,232.6044627,232.8876343,54800400,13,4,41,10,2017
10/16/17,233.1251773,233.3992054,232.7689269,233.1982422,38221700,16,0,42,10,2017
10/17/17,233.1434345,233.4083469,232.9150685,233.3626709,31561000,17,1,42,10,2017
10/18/17,233.7554202,233.8010962,233.3900402,233.5910034,40888300,18,2,42,10,2017
10/19/17,232.7780354,233.6914994,232.3395765,233.654953,61903800,19,3,42,10,2017
10/20/17,234.4862068,234.8881332,233.6366781,234.8607025,89176400,20,4,42,10,2017
10/23/17,235.1987195,235.2261223,233.865042,233.9472504,63915300,23,0,43,10,2017
10/24/17,234.394899,234.6049779,233.983829,234.3583527,66935900,24,1,43,10,2017
10/25/17,234.0112247,234.1299795,232.0198796,233.1982422,103715300,25,2,43,10,2017
10/26/17,233.8376555,234.1208131,233.3717799,233.4996643,69798000,26,3,43,10,2017
10/27/17,234.2761422,235.5732735,233.5088356,235.4088287,85562500,27,4,43,10,2017
10/30/17,234.2761373,235.3083562,234.2213317,234.5319061,54285700,30,0,44,10,2017
10/31/17,234.9246654,235.1621749,234.5866882,234.8972626,60304800,31,1,44,10,2017
11/1/17,235.7102619,236.0664984,234.8242007,235.20784,54202700,1,2,44,11,2017
11/2/17,235.1347775,235.4453519,234.0203503,235.2991943,56449500,2,3,44,11,2017
11/3/17,235.4636011,236.1304399,235.0342719,236.0847778,59589700,3,4,44,11,2017
11/6/17,235.9477429,236.5871788,235.874678,236.4501648,49652600,6,0,45,11,2017
11/7/17,236.55981,236.9069308,235.755957,236.2857819,57502200,7,1,45,11,2017
11/8/17,236.1030349,236.7881329,235.8107197,236.6876373,50469600,8,2,45,11,2017
11/9/17,235.4270989,236.0299885,234.1756297,235.8290253,95085500,9,3,45,11,2017
11/10/17,235.4270563,235.9385938,235.0981948,235.7558899,59984700,10,4,45,11,2017
11/13/17,235.0434506,236.2126835,235.0069042,235.975174,50228600,13,0,46,11,2017
11/14/17,235.1347478,235.5366742,234.3217516,235.427063,61315200,14,1,46,11,2017
11/15/17,234.4131198,234.9612038,233.5087994,234.248703,80811500,15,2,46,11,2017
11/16/17,235.2352353,236.6237184,235.1895733,236.2400513,67777000,16,3,46,11,2017
11/17/17,235.8746837,236.2126609,235.4636137,235.5458221,75756800,17,4,46,11,2017
11/20/17,235.8015937,236.1486866,235.545797,235.9477234,48075500,20,0,47,11,2017
11/21/17,236.7515972,237.6833484,235.9112259,237.4915009,69176800,21,1,47,11,2017
11/22/17,237.5006097,237.6376237,237.107827,237.2813873,45033400,22,2,47,11,2017
11/24/17,237.792934,237.9390916,237.6467765,237.8294525,27856500,24,4,47,11,2017
11/27/17,237.875156,238.1857304,237.5006324,237.7107391,52274900,27,0,48,11,2017
11/28/17,238.1949034,240.149702,238.0944078,240.1222992,98971700,28,1,48,11,2017
11/29/17,240.2593374,240.8165651,239.510318,239.9761658,77512100,29,2,48,11,2017
11/30/17,240.9352879,243.0271005,240.8530794,242.0771179,127894400,30,3,48,11,2017
12/1/17,241.8487324,242.3511265,238.1948765,241.5746765,164390900,1,4,48,12,2017
12/4/17,243.2646264,243.7122149,241.2275914,241.2824249,94040600,4,0,49,12,2017
12/5/17,240.414566,242.2049475,240.277552,240.414566,77994500,5,1,49,12,2017
12/6/17,240.515087,240.9078977,239.9761465,240.4602814,75898600,6,2,49,12,2017
12/7/17,241.2184296,241.5472632,240.1862109,241.2184296,77218600,7,3,49,12,2017
12/8/17,242.214187,242.5430207,241.1819679,242.533905,76563900,8,4,49,12,2017
12/11/17,243.2646179,243.3285671,242.506455,243.2646179,83077500,11,0,50,12,2017
12/12/17,244.0867373,244.1872329,243.3011716,243.6939545,85195800,12,1,50,12,2017
12/13/17,243.949706,244.4064381,243.5751824,243.6665344,102905400,13,2,50,12,2017
12/14/17,243.9771148,244.0958696,242.6160623,242.6708679,100666700,14,3,50,12,2017
12/15/17,243.7184316,245.1782598,243.6633458,244.6916504,144610300,15,4,50,12,2017
12/18/17,246.1514825,246.610549,246.041311,246.2433014,83653600,18,0,51,12,2017
12/19/17,246.5003594,246.5462549,245.2241411,245.2976074,82382900,19,1,51,12,2017
12/20/17,246.3075434,246.3626291,244.8569055,245.1690674,76751500,20,2,51,12,2017
12/21/17,245.8209922,246.4178012,245.4170113,245.6740875,67032300,21,3,51,12,2017
12/22/17,245.6924309,245.729164,245.0497265,245.6098022,78720900,22,4,51,12,2017
12/26/17,245.1874422,245.5455275,245.0405655,245.3159943,45244400,26,1,52,12,2017
12/27/17,245.4904495,245.8118017,245.1507447,245.4353638,57751000,27,2,52,12,2017
12/28/17,245.9587493,245.9862921,245.5547683,245.9403687,45116100,28,3,52,12,2017
12/29/17,246.5463259,246.5646785,244.8110686,245.013031,96007400,29,4,52,12,2017
1/2/18,245.9127902,246.8033805,245.5088094,246.7666473,86655700,2,1,1,1,2018
1/3/18,246.9410637,248.4835486,246.9410637,248.3274536,90070400,3,2,1,1,2018
1/4/18,248.9976746,249.8790744,248.3917035,249.3740845,80636400,4,3,1,1,2018
1/5/18,250.2005061,251.1645348,249.6863537,251.0360107,83524000,5,4,1,1,2018
1/8/18,250.9349499,251.6602829,250.6319783,251.4950256,57319200,8,0,2,1,2018
1/9/18,251.9356417,252.7160602,251.6418325,252.0641937,57254000,9,1,2,1,2018
1/10/18,251.2746843,251.9541219,250.5769221,251.6786652,69574300,10,2,2,1,2018
1/11/18,252.2570396,253.5148773,252.0825921,253.5148773,62361500,11,3,2,1,2018
1/12/18,253.7903875,255.3420068,253.4781976,255.1675873,90816100,12,4,2,1,2018
1/16/18,256.4804798,257.1598893,253.5699856,254.2953186,106555100,16,1,3,1,2018
1/17/18,255.268509,257.1231275,254.2952903,256.7191467,113258800,17,2,3,1,2018
1/18/18,256.59979,257.0404758,255.773448,256.2876282,100728000,18,3,3,1,2018
1/19/18,256.8935986,257.4536743,256.2876555,257.4536743,140920100,19,4,3,1,2018
1/22/18,257.2334029,259.5470886,257.1782892,259.5470886,91322400,22,0,4,1,2018
1/23/18,259.5929409,260.4009025,259.2532361,260.0979309,97084700,23,1,4,1,2018
1/24/18,260.7682074,261.3925593,258.7666835,259.9969788,134816100,24,2,4,1,2018
1/25/18,260.896787,260.9977682,259.2808633,260.1071777,84587300,25,3,4,1,2018
1/26/18,260.9793231,263.1644843,260.7130566,263.1185608,107743100,26,4,4,1,2018
1/29/18,262.5217813,262.9808479,261.2088578,261.374115,90118300,29,0,5,1,2018
1/30/18,259.4644047,261.4291948,258.1973766,258.6931763,131796400,30,1,5,1,2018
1/31/18,259.5838131,260.1071277,257.7016232,258.8217468,108364800,31,2,5,1,2018
2/1/18,258.0596643,259.8867401,257.7015789,258.5278931,90102500,1,3,5,2,2018
2/2/18,257.1506821,257.2884244,252.8630166,252.8997498,173174800,2,4,5,2,2018
2/5/18,251.0634741,253.2669876,241.7535922,242.3228302,294681800,5,0,6,2,2018
2/6/18,238.6595667,247.6205564,237.5210904,247.0972137,355026800,6,1,6,2,2018
2/7/18,246.5187674,250.0627481,245.6740725,245.7567291,167376100,7,2,6,2,2018
2/8/18,246.0688772,246.2157819,236.5019173,236.5386505,246449500,8,3,6,2,2018
2/9/18,239.449123,242.029075,232.214243,240.0918274,283565300,9,4,6,2,2018
2/12/18,242.2310569,245.1507416,240.2387236,243.6174469,143736000,12,0,7,2,2018
2/13/18,242.35961,244.7926573,241.7536388,244.2234192,81223600,13,1,7,2,2018
2/14/18,242.671789,247.8959692,242.6625987,247.5195313,120735700,14,2,7,2,2018
2/15/18,249.3374508,250.6871078,246.7666609,250.6779175,111200300,15,3,7,2,2018
2/16/18,250.0260225,252.7804219,249.980099,250.7513275,160420100,16,4,7,2,2018
2/20/18,249.7597485,251.2655003,248.355006,249.1813202,86369700,20,1,8,2,2018
2/21/18,249.6403853,252.2295274,247.8408523,247.9418335,98883700,21,2,8,2,2018
2/22/18,248.9059186,250.6962615,247.5654519,248.2632141,110511300,22,3,8,2,2018
2/23/18,249.5393134,252.2202454,249.0435138,252.2202454,92766400,23,4,8,2,2018
2/26/18,253.3405073,255.2502402,252.7253737,255.149231,86491400,26,0,9,2,2018
2/27/18,255.3419799,256.0856935,251.8989808,251.9632568,99099200,27,1,9,2,2018
2/28/18,253.1108871,253.5791439,249.080298,249.4108124,121907800,28,2,9,2,2018
3/1/18,249.1905221,250.8064454,244.2234184,245.784256,176855100,1,3,9,3,2018
3/2/18,244.0398239,247.6389188,243.1400712,247.0513,139083200,2,4,9,3,2018
3/5/18,245.811751,250.5493205,245.7015515,249.9066162,97307400,5,0,10,3,2018
3/6/18,250.9257613,251.008418,248.9793237,250.5401611,79213200,6,1,10,3,2018
3/7/18,248.2815834,250.8156119,248.079593,250.4483643,87063500,7,2,10,3,2018
3/8/18,251.1553036,251.7888176,250.1178367,251.6602936,66901200,8,3,10,3,2018
3/9/18,253.1293586,256.0398254,252.7988161,256.0398254,113625300,9,4,10,3,2018
3/12/18,256.3427967,256.9946634,255.314464,255.7184448,71924800,12,0,11,3,2018
3/13/18,256.9303359,257.4536784,253.4322514,254.0657654,91968900,13,1,11,3,2018
3/14/18,255.0665623,255.2593624,252.1836388,252.7620392,105895100,14,2,11,3,2018
3/15/18,253.2946103,253.9648297,251.9633059,252.4866486,83433000,15,3,11,3,2018
3/16/18,253.0369383,253.857363,252.7051001,252.7604065,100343700,16,4,11,3,2018
3/19/18,251.9768461,252.9447357,247.6166734,249.3404541,109208400,19,0,12,3,2018
3/20/18,249.7552687,250.4282003,249.054684,249.7644958,59757300,20,1,12,3,2018
3/21/18,249.7184235,251.9031096,249.063946,249.2851715,78709600,21,2,12,3,2018
3/22/18,246.9621462,247.847076,242.7678934,243.0536804,148785900,22,3,12,3,2018
3/23/18,243.5146568,243.8557221,237.6703543,237.8731537,183534800,23,4,12,3,2018
3/26/18,241.6341571,244.6761201,239.1268318,244.381134,141956100,26,0,13,3,2018
3/27/18,245.3582914,245.9113552,238.6014053,240.2238007,129941400,27,1,13,3,2018
3/28/18,240.3620397,242.1042747,238.3616989,239.5139618,146452300,28,2,13,3,2018
3/29/18,240.7030824,244.5193903,239.5231665,242.5743561,111601600,29,3,13,3,2018
4/2/18,242.0212694,242.5559351,234.7574142,237.3384857,186286300,2,0,14,4,2018
4/3/18,238.6290135,240.8782328,236.7577399,240.3804474,119956900,3,1,14,4,2018
4/4/18,236.6748202,243.6897839,236.5365543,242.9523468,123715300,4,2,14,4,2018
4/5/18,244.7867328,245.7915308,243.652924,244.8697205,82652600,5,3,14,4,2018
4/6/18,242.8233074,244.3811411,237.8270826,239.4125977,179521200,6,4,14,4,2018
4/9/18,240.9335641,244.1322471,239.6153821,240.5924988,105442900,9,0,15,4,2018
4/10/18,243.6068321,245.2384546,242.4177169,244.4180298,103529000,10,1,15,4,2018
4/11/18,242.8693859,244.8697268,242.7956534,243.1367188,91140200,11,2,15,4,2018
4/12/18,244.5193963,246.1233371,244.335023,245.1369934,68890500,12,3,15,4,2018
4/13/18,246.5013304,246.6211702,243.3671805,244.4180298,85079200,13,4,15,4,2018
4/16/18,246.1233815,247.2295652,245.2661045,246.4275665,63405300,16,0,16,4,2018
4/17/18,248.2711932,249.6907892,247.7365556,249.0639648,64682000,17,1,16,4,2018
4/18/18,249.5248381,250.0871289,248.7689469,249.2483063,57303900,18,2,16,4,2018
4/19/18,248.5661267,248.7781532,246.7870397,247.8655701,77655900,19,3,16,4,2018
4/20/18,247.7918491,248.0223017,244.8420446,245.763855,99953100,20,4,16,4,2018
4/23/18,246.3629799,246.9437248,244.6023192,245.7269287,65558000,23,0,17,4,2018
4/24/18,246.7963088,247.0267614,240.8506204,242.4177094,112885500,24,1,17,4,2018
4/25/18,242.3531868,243.4777967,240.4542596,243.0168915,103840900,25,2,17,4,2018
4/26/18,244.0861935,246.3538393,243.6252882,245.4873352,67731900,26,3,17,4,2018
4/27/18,246.1234028,246.436815,244.7406871,245.717804,57053600,27,4,17,4,2018
4/30/18,246.3630733,246.9438183,243.7543339,243.8280945,82182300,30,0,18,4,2018
5/1/18,243.2380675,244.3719042,241.6156724,244.2612915,74203400,1,1,18,5,2018
5/2/18,244.0585206,244.9065704,242.2148998,242.6204987,86368900,2,2,18,5,2018
5/3/18,241.7540077,242.7679767,238.794976,242.0858459,136311500,3,3,18,5,2018
5/4/18,241.0718843,245.9298439,240.7308189,245.2200317,91222100,4,4,18,5,2018
5/7/18,246.0219684,247.0635904,245.3029293,246.0496216,55304900,7,0,19,5,2018
5/8/18,245.6624489,246.4275391,244.4179993,246.0496216,67499200,8,1,19,5,2018
5/9/18,246.7501854,248.7689523,246.2063207,248.427887,59666100,9,2,19,5,2018
5/10/18,249.2022501,251.0919785,249.0916373,250.750885,72063900,10,3,19,5,2018
5/11/18,250.8798789,251.792462,250.3452132,251.5159302,59871500,11,4,19,5,2018
5/14/18,251.9676415,252.6497721,251.0642572,251.6358032,54790600,14,0,20,5,2018
5/15/18,250.3544796,250.3729057,248.9164576,249.9028015,87036100,15,1,20,5,2018
5/16/18,249.9396597,251.4329879,249.9119784,250.9536285,53942600,16,2,20,5,2018
5/17/18,250.6770895,251.8662326,249.9304254,250.7416229,56536400,17,3,20,5,2018
5/18/18,250.38214,250.7600857,249.7460886,250.1148071,64368000,18,4,20,5,2018
5/21/18,251.6634621,252.5576193,251.2578632,251.9953003,58025900,21,0,21,5,2018
5/22/18,252.5391732,252.8065061,250.9536582,251.2947235,52966400,22,1,21,5,2018
5/23/18,249.9673148,252.0137348,249.8013675,251.9860535,64694200,23,2,21,5,2018
5/24/18,251.5712624,251.8570214,249.6078019,251.4698486,76043800,24,3,21,5,2018
5/25/18,250.8707123,251.5251898,250.3452736,250.8707123,56374800,25,4,21,5,2018
5/29/18,249.1745098,249.9672812,246.8239051,247.9853668,115908600,29,1,22,5,2018
5/30/18,249.349717,251.7556287,249.2759846,251.2947235,69678400,30,2,22,5,2018
5/31/18,250.8706928,251.1841049,249.1284857,249.7553101,93519900,31,3,22,5,2018
6/1/18,251.1103342,252.5207028,251.0365736,252.2072906,71258400,1,4,22,6,2018
6/4/18,253.0646048,253.6730031,252.8157261,253.4056702,45385200,4,0,23,6,2018
6/5/18,253.5439042,253.9863833,252.7419338,253.5900116,51135000,5,1,23,6,2018
6/6/18,254.2261341,255.8208484,253.5808555,255.7102356,62732200,6,2,23,6,2018
6/7/18,256.2172984,256.5214836,254.7331685,255.6826324,72969400,7,3,23,6,2018
6/8/18,255.2032234,256.4937524,255.0280772,256.438446,72139700,8,4,23,6,2018
6/11/18,256.6688062,257.5260829,256.5489664,256.7794189,58892500,11,0,24,6,2018
6/12/18,257.2126832,257.489215,256.4383661,257.1112976,72329000,12,1,24,6,2018
6/13/18,257.3602581,257.627591,256.0789281,256.2909546,79070600,13,2,24,6,2018
6/14/18,257.1942935,257.4892514,256.3185625,256.9361877,77097600,14,3,24,6,2018
6/15/18,256.1177072,256.9603249,254.96027,256.6084595,120041600,15,4,24,6,2018
6/18/18,255.089885,256.2103045,254.5898924,256.080658,52917600,18,0,25,6,2018
6/19/18,253.710136,255.3305474,253.2749386,255.0990601,97531500,19,1,25,6,2018
6/20/18,255.8120906,256.2287792,255.1824516,255.534317,53785500,20,2,25,6,2018
6/21/18,255.5250687,255.5436058,253.4139045,253.9324341,71061400,21,3,25,6,2018
6/22/18,255.2472871,255.3676651,254.1639136,254.395401,54898500,22,4,25,6,2018
6/25/18,253.1916618,253.358326,249.1730439,250.9323425,137854200,25,0,26,6,2018
6/26/18,251.5249304,252.3767881,250.7378677,251.4878845,68547400,26,1,26,6,2018
6/27/18,252.0990424,253.5898077,249.2471019,249.4045258,105110700,27,2,26,6,2018
6/28/18,249.3489652,251.6267932,248.6081886,250.8304901,76650500,28,3,26,6,2018
6/29/18,251.9694295,253.3954,251.0712571,251.1916351,97592500,29,4,26,6,2018
7/2/18,249.5527091,251.8953606,249.3026846,251.7286682,63554800,2,0,27,7,2018
